HHID;CASEID;V801;V802;V803;V804;V805;V806;V811;V812;V813;V814;V815A;V815B;V815C
     562  43;     562  43 02;1644;1706;96;2; 1403;  ;0;0;0;0;0;0;0
     562  47;     562  47 02;1044;1106;22;1; 1402;  ;0;0;0;0;0;0;0
     562  47;     562  47 03;1114;1132;18;1; 1402;  ;0;0;0;0;0;0;0
     562  56;     562  56 01;1147;1231;44;1; 1402;  ;0;0;0;0;0;0;0
     562  56;     562  56 02;1319;1349;30;1; 1402;  ;0;0;0;0;0;0;0
     562  60;     562  60 06;1643;1726;43;1; 1401;  ;0;0;0;0;0;0;0
     562  69;     562  69 03; 925;1006;41;1; 1402;  ;0;0;0;0;0;0;0
     562  73;     562  73 02; 936;1022;46;1; 1402;  ;0;0;0;0;0;0;0
     562  82;     562  82 02;1830;1909;96;4; 1403;  ;0;0;0;0;0;0;0
     562  86;     562  86 02;1535;1622;47;1; 1403;  ;0;0;0;0;0;0;0
     562  90;     562  90 02; 654; 722;96;3; 1403;  ;0;0;0;0;0;0;0
     562  90;     562  90 04; 935;1029;54;1; 1403;  ;0;0;0;0;0;0;0
     562  95;     562  95 02;1125;1204;39;1; 1403;  ;0;0;0;0;0;0;0
     562  95;     562  95 05; 848; 927;39;1; 1403;  ;0;0;0;0;0;0;0
     562  95;     562  95 07;1211;1314;63;1; 1403;  ;0;0;0;0;0;0;0
     562  99;     562  99 03;1129;1217;48;1; 1402;  ;0;0;0;0;0;0;0
     562 112;     562 112 02;1332;1434;62;1; 1402;  ;0;0;0;0;0;0;0
     563  11;     563  11 02;1122;1205;43;1; 1302;  ;0;0;0;0;0;0;0
     563  28;     563  28 02;1558;1718;96;3; 1301;  ;0;0;0;0;0;0;0
     563  32;     563  32 02; 816; 924;68;1; 1301;  ;0;0;0;0;0;0;0
     563  32;     563  32 08; 958;1134;96;2; 1301;  ;0;0;0;0;0;0;0
     563  45;     563  45 02; 925; 951;26;1; 1302;  ;0;0;0;0;0;0;0
     563  66;     563  66 02;1706;1711;96;2; 1301;  ;0;0;0;0;0;0;0
     563  71;     563  71 01;1324;1355;31;1; 1303;  ;0;0;0;0;0;0;0
     563  79;     563  79 02; 839; 905;26;1; 1302;  ;0;0;0;0;0;0;0
     563  84;     563  84 02;1044;1106;22;1; 1303;  ;0;0;0;0;0;0;0
     563  96;     563  96 02; 637; 701;24;1; 1303;  ;0;0;0;0;0;0;0
     563  96;     563  96 05;1522;1608;46;1; 1303;  ;0;0;0;0;0;0;0
     563 101;     563 101 03; 548; 607;19;1; 1303;  ;0;0;0;0;0;0;0
     563 105;     563 105 02;1555;1644;49;1; 1302;  ;0;0;0;0;0;0;0
     564   1;     564   1 03;1304;1342;38;1; 1303;  ;0;0;0;0;0;0;0
     564   5;     564   5 02;1223;1247;96;2; 1303;  ;0;0;0;0;0;0;0
     564   9;     564   9 08; 954;1049;55;1; 1303;  ;0;0;0;0;0;0;0
     564  16;     564  16 01;1240;1338;58;1; 1303;  ;0;0;0;0;0;0;0
     564  27;     564  27 02;1240;1342;96;2; 1303;  ;0;0;0;0;0;0;0
     564  34;     564  34 02; 925; 952;27;1; 1302;  ;0;0;0;0;0;0;0
     564  56;     564  56 02;1229;1408;95;1; 1301;  ;0;0;0;0;0;0;0
     564  59;     564  59 02;1550;1717;87;1; 1301;  ;0;0;0;0;0;0;0
     564  70;     564  70 03;1232;1254;22;1; 1302;  ;0;0;0;0;0;0;0
     564  74;     564  74 02;1121;1141;20;1; 1302;  ;0;0;0;0;0;0;0
     564  81;     564  81 01;1356;1412;16;1; 1302;  ;0;0;0;0;0;0;0
     564  85;     564  85 02;1005;1034;29;1; 1302;  ;0;0;0;0;0;0;0
     564  88;     564  88 01;1131;1215;44;1; 1302;  ;0;0;0;0;0;0;0
     565   4;     565   4 02;1235;1318;43;1; 1402;  ;0;0;0;0;0;0;0
     565   4;     565   4 03;1302;1319;96;2; 1401;  ;0;0;0;0;0;0;0
     565   7;     565   7 02;1242;1332;50;1; 1401;  ;0;0;0;0;0;0;0
     565  10;     565  10 04;1751;1817;26;1; 1402;  ;0;0;0;0;0;0;0
     565  13;     565  13 01;1140;1214;34;1; 1401;  ;0;0;0;0;0;0;0
     565  24;     565  24 01;1432;1508;36;1; 1401;  ;0;0;0;0;0;0;0
     565  24;     565  24 05;1509;1537;28;1; 1401;  ;0;0;0;0;0;0;0
     565  27;     565  27 01;1620;1650;30;1; 1401;  ;0;0;0;0;0;0;0
     565  30;     565  30 01;1215;1238;23;1; 1402;  ;0;0;0;0;0;0;0
     565  39;     565  39 01; 634; 654;20;1; 1401;  ;0;0;0;0;0;0;0
     565  42;     565  42 03; 547; 640;53;1; 1403;  ;0;0;0;0;0;0;0
     565  42;     565  42 04;1842;1928;46;1; 1403;  ;0;0;0;0;0;0;0
     565  45;     565  45 01;1810;1833;23;1; 1402;  ;0;0;0;0;0;0;0
     565  48;     565  48 02;1618;1702;44;1; 1403;  ;0;0;0;0;0;0;0
     565  53;     565  53 01;1817;1837;20;1; 1402;  ;0;0;0;0;0;0;0
     565  56;     565  56 02;1601;1624;23;1; 1402;  ;0;0;0;0;0;0;0
     565  65;     565  65 02;1759;1836;37;1; 1403;  ;0;0;0;0;0;0;0
     565  68;     565  68 01;1613;1642;29;1; 1403;  ;0;0;0;0;0;0;0
     565  74;     565  74 01; 722; 801;39;1; 1403;  ;0;0;0;0;0;0;0
     566   1;     566   1 02;1745;1914;96;2; 1301;  ;0;0;0;0;0;0;0
     566  17;     566  17 02;1141;1359;96;2; 1301;  ;0;0;0;0;0;0;0
     566  29;     566  29 02; 933;1021;48;1; 1303;  ;0;0;0;0;0;0;0
     566  29;     566  29 06;1316;1516;95;1; 1301;  ;0;0;0;0;0;0;0
     566  33;     566  33 02;1304;1337;33;1; 1302;  ;0;0;0;0;0;0;0
     566  52;     566  52 01;1319;1409;50;1; 1302;  ;0;0;0;0;0;0;0
     566  52;     566  52 02;1423;1439;16;1; 1302;  ;0;0;0;0;0;0;0
     566  56;     566  56 01;1147;1224;37;1; 1302;  ;0;0;0;0;0;0;0
     566  60;     566  60 01;1152;1242;50;1; 1303;  ;0;0;0;0;0;0;0
     566  68;     566  68 03;1357;1437;40;1; 1303;  ;0;0;0;0;0;0;0
     566  80;     566  80 01;1649;1810;81;1; 1301;  ;0;0;0;0;0;0;0
     566  96;     566  96 02;1653;1727;96;3; 1303;  ;0;0;0;0;0;0;0
     567   3;     567   3 03;1343;1400;17;1; 1401;  ;0;0;0;0;0;0;0
     567   3;     567   3 04;1408;1422;14;1; 1401;  ;0;0;0;0;0;0;0
     567   7;     567   7 02;1220;1254;34;1; 1401;  ;0;0;0;0;0;0;0
     567  14;     567  14 02;1043;1108;25;1; 1401;  ;0;0;0;0;0;0;0
     567  17;     567  17 01;1602;1632;30;1; 1401;  ;0;0;0;0;0;0;0
     567  20;     567  20 02;1305;1357;52;1; 1401;  ;0;0;0;0;0;0;0
     567  27;     567  27 02;1438;1453;15;1; 1401;  ;0;0;0;0;0;0;0
     567  34;     567  34 02;1544;1635;51;1; 1402;  ;0;0;0;0;0;0;0
     567  37;     567  37 02;1113;1139;26;1; 1402;  ;0;0;0;0;0;0;0
     567  54;     567  54 02; 931;1002;31;1; 1402;  ;0;0;0;0;0;0;0
     567  68;     567  68 02;1651;1718;27;1; 1403;  ;0;0;0;0;0;0;0
     567  71;     567  71 02;1449;1537;48;1; 1403;  ;0;0;0;0;0;0;0
     567  78;     567  78 02;1440;1506;26;1; 1402;  ;0;0;0;0;0;0;0
     567  81;     567  81 01;1456;1530;34;1; 1403;  ;0;0;0;0;0;0;0
     567  85;     567  85 02;1001;1035;34;1; 1401;  ;0;0;0;0;0;0;0
     567  88;     567  88 06;1152;1230;38;1; 1403;  ;0;0;0;0;0;0;0
     568   7;     568   7 02;1115;1146;96;2; 1302;  ;0;0;0;0;0;0;0
     568   7;     568   7 03;1413;1433;96;2; 1302;  ;0;0;0;0;0;0;0
     568  11;     568  11 03;1351;1404;13;1; 1302;  ;0;0;0;0;0;0;0
     568  15;     568  15 02;1339;1357;96;3; 1303;  ;0;0;0;0;0;0;0
     568  22;     568  22 01; 908; 957;49;1; 1302;  ;0;0;0;0;0;0;0
     568  22;     568  22 02;1149;1225;36;1; 1302;  ;0;0;0;0;0;0;0
     568  22;     568  22 04;1127;1141;14;1; 1302;  ;0;0;0;0;0;0;0
     568  22;     568  22 05;1021;1041;20;1; 1302;  ;0;0;0;0;0;0;0
     568  22;     568  22 06;1048;1121;33;1; 1302;  ;0;0;0;0;0;0;0
     568  62;     568  62 02;1239;1311;32;1; 1303;  ;0;0;0;0;0;0;0
     568  72;     568  72 02;1110;1211;96;2; 1301;  ;0;0;0;0;0;0;0
     568  83;     568  83 02;1125;1235;70;1; 1301;  ;0;0;0;0;0;0;0
     568  88;     568  88 02;1201;1311;70;1; 1301;  ;0;0;0;0;0;0;0
     569   7;     569   7 03;1640;1758;78;1; 1301;  ;0;0;0;0;0;0;0
     569  11;     569  11 02;1337;1449;96;3; 1301;  ;0;0;0;0;0;0;0
     569  16;     569  16 02;1540;1635;96;3; 1301;  ;0;0;0;0;0;0;0
     569  20;     569  20 02;1728;1858;90;1; 1301;  ;0;0;0;0;0;0;0
     569  24;     569  24 02;1058;1149;96;3; 1301;  ;0;0;0;0;0;0;0
     569  28;     569  28 01;1413;1437;24;1; 1302;  ;0;0;0;0;0;0;0
     569  28;     569  28 02;1357;1411;14;1; 1302;  ;0;0;0;0;0;0;0
     569  36;     569  36 02; 704; 728;24;1; 1302;  ;0;0;0;0;0;0;0
     569  44;     569  44 02;1539;1617;38;1; 1303;  ;0;0;0;0;0;0;0
     569  44;     569  44 03;1707;1708;96;2; 1303;  ;0;0;0;0;0;0;0
     569  52;     569  52 02; 828; 840;96;2; 1302;  ;0;0;0;0;0;0;0
     569  52;     569  52 03;1146;1204;18;1; 1302;  ;0;0;0;0;0;0;0
     569  52;     569  52 04; 842;1025;95;1; 1302;  ;0;0;0;0;0;0;0
     569  52;     569  52 05;1128;1139;11;1; 1302;  ;0;0;0;0;0;0;0
     569  56;     569  56 03;1115;1157;42;1; 1303;  ;0;0;0;0;0;0;0
     569  60;     569  60 01;1358;1420;96;2; 1302;  ;0;0;0;0;0;0;0
     569  64;     569  64 02;1425;1457;32;1; 1302;  ;0;0;0;0;0;0;0
     569  68;     569  68 02;1355;1427;96;2; 1303;  ;0;0;0;0;0;0;0
     569  76;     569  76 02; 658; 741;43;1; 1303;  ;0;0;0;0;0;0;0
     569  88;     569  88 01; 957;1027;30;1; 1303;  ;0;0;0;0;0;0;0
     569  92;     569  92 01;1309;1355;46;1; 1303;  ;0;0;0;0;0;0;0
     569  96;     569  96 02; 711; 828;96;2; 1301;  ;0;0;0;0;0;0;0
     569  96;     569  96 04; 609; 638;29;1; 1303;  ;0;0;0;0;0;0;0
     569 104;     569 104 02; 603; 629;96;2; 1302;  ;0;0;0;0;0;0;0
     569 104;     569 104 04; 513; 529;16;1; 1302;  ;0;0;0;0;0;0;0
     570   2;     570   2 02;1452;1508;16;1; 1603;  ;0;0;0;0;0;0;0
     570  13;     570  13 01;1215;1337;82;1; 1603;  ;0;0;0;0;0;0;0
     570  13;     570  13 05;1419;1440;21;1; 1603;  ;0;0;0;0;0;0;0
     570  21;     570  21 02;1009;1118;69;1; 1603;  ;0;0;0;0;0;0;0
     570  21;     570  21 05;1126;1157;96;2; 1603;  ;0;0;0;0;0;0;0
     570  39;     570  39 03;1723;1832;69;1; 1603;  ;0;0;0;0;0;0;0
     570  43;     570  43 03;1924;1942;18;1; 1602;  ;0;0;0;0;0;0;0
     570  50;     570  50 02;1828;1834;96;3; 1601;  ;0;0;0;0;0;0;0
     570  50;     570  50 03;1651;1701;10;1; 1601;  ;0;0;0;0;0;0;0
     570  68;     570  68 03;1214;1229;15;1; 1602;  ;0;0;0;0;0;0;0
     570  68;     570  68 04; 921; 935;14;1; 1602;  ;0;0;0;0;0;0;0
     570  68;     570  68 05; 855; 914;19;1; 1602;  ;0;0;0;0;0;0;0
     570  79;     570  79 02; 831; 849;18;1; 1602;  ;0;0;0;0;0;0;0
     570  86;     570  86 04;1228;1245;17;1; 1601;  ;0;0;0;0;0;0;0
     570  86;     570  86 05;1247;1259;12;1; 1601;  ;0;0;0;0;0;0;0
     570  94;     570  94 01;1449;1505;16;1; 1602;  ;0;0;0;0;0;0;0
     571   2;     571   2 02;1226;1253;27;1; 1503;  ;0;0;0;0;0;0;0
     571   6;     571   6 01;1127;1150;23;1; 1500;  ;0;0;0;0;0;0;0
     571   9;     571   9 01; 852; 948;56;1; 1502;  ;0;0;0;0;0;0;0
     571   9;     571   9 02; 949;1005;16;1; 1502;  ;0;0;0;0;0;0;0
     571  15;     571  15 03;1319;1345;26;1; 1503;  ;0;0;0;0;0;0;0
     571  28;     571  28 03;2006;2039;96;4; 1502;  ;0;0;0;0;0;0;0
     571  31;     571  31 02;1149;1234;45;1; 1500;  ;0;0;0;0;0;0;0
     571  31;     571  31 03;1000;1029;29;1; 1500;  ;0;0;0;0;0;0;0
     571  34;     571  34 02;1042;1118;36;1; 1500;  ;0;0;0;0;0;0;0
     571  44;     571  44 02;1250;1316;26;1; 1500;  ;0;0;0;0;0;0;0
     571  47;     571  47 03;1127;1127;96;2; 1502;  ;0;0;0;0;0;0;0
     571  47;     571  47 04;1130;1146;96;3; 1502;  ;0;0;0;0;0;0;0
     571  63;     571  63 02;1440;1521;96;2; 1503;  ;0;0;0;0;0;0;0
     571  63;     571  63 03;1609;1631;22;1; 1503;  ;0;0;0;0;0;0;0
     571  66;     571  66 02;1110;1151;41;1; 1500;  ;0;0;0;0;0;0;0
     571  69;     571  69 02;1011;1045;34;1; 1503;  ;0;0;0;0;0;0;0
     571  73;     571  73 01;1042;1105;23;1; 1503;  ;0;0;0;0;0;0;0
     571  79;     571  79 02;1103;1211;96;2; 1500;  ;0;0;0;0;0;0;0
     571  82;     571  82 02;1123;1154;31;1; 1503;  ;0;0;0;0;0;0;0
     572   2;     572   2 02;1252;1329;37;1; 1603;  ;0;0;0;0;0;0;0
     572  15;     572  15 02; 807; 822;15;1; 1601;  ;0;0;0;0;0;0;0
     572  37;     572  37 02;1715;1751;96;2; 1602;  ;0;0;0;0;0;0;0
     572  68;     572  68 02; 827; 940;73;1; 1602;  ;0;0;0;0;0;0;0
     572  68;     572  68 03; 854; 905;11;1; 1602;  ;0;0;0;0;0;0;0
     572  85;     572  85 03;1626;1637;11;1; 1602;  ;0;0;0;0;0;0;0
     572 107;     572 107 04;1812;1848;36;1; 1603;  ;0;0;0;0;0;0;0
     573   7;     573   7 01;1848;1934;46;1; 1603;  ;0;0;0;2;0;0;0
     573  38;     573  38 02;1621;1636;15;1; 1601;  ;0;0;0;0;0;0;0
     573  38;     573  38 03;1849;1902;13;1; 1601;  ;0;0;0;0;0;0;0
     573  64;     573  64 05;1442;1457;15;1; 1602;  ;0;0;0;0;0;0;0
     573  75;     573  75 02;1158;1218;20;1; 1602;  ;0;0;0;0;0;0;0
     573  75;     573  75 03;1116;1124;96;2; 1602;  ;0;0;0;0;0;0;0
     573  75;     573  75 04;1125;1139;14;1; 1602;  ;0;0;0;0;0;0;0
     573  90;     573  90 01;1706;1807;61;1; 1603;  ;0;0;0;0;0;0;0
     573  90;     573  90 04;1741;1750;96;2; 1602;  ;0;0;0;0;0;0;0
     573  96;     573  96 02;1902;1922;20;1; 1602;  ;0;0;0;0;0;0;0
     573 122;     573 122 04;1517;1526; 9;1; 1601;  ;0;0;0;0;0;0;0
     573 122;     573 122 05;1507;1518;11;1; 1602;  ;0;0;0;0;0;0;0
     574   8;     574   8 02;1439;1524;45;1; 1500;  ;0;0;0;0;0;0;0
     574   8;     574   8 03;1524;1545;21;1; 1500;  ;0;0;0;0;0;0;0
     574  34;     574  34 02;1202;1351;95;1; 1502;  ;0;0;0;0;0;0;0
     574  34;     574  34 03;1137;1155;18;1; 1502;  ;0;0;0;0;0;0;0
     574  66;     574  66 02;1341;1413;32;1; 1502;  ;0;0;0;0;0;0;0
     574  66;     574  66 03;1623;1701;38;1; 1500;  ;0;0;0;0;0;0;0
     575   4;     575   4 02; 929;1112;95;1; 1501;  ;0;0;0;0;0;0;0
     575   9;     575   9 03;1152;1242;96;2; 1501;  ;0;0;0;0;0;0;0
     575  14;     575  14 02;1519;1555;96;2; 1501;  ;0;0;0;0;0;0;0
     575  19;     575  19 02;1159;1302;63;1; 1502;  ;0;0;0;0;0;0;0
     575  19;     575  19 03;1117;1145;28;1; 1503;  ;0;0;0;0;0;0;0
     575  24;     575  24 02;1148;1355;95;1; 1501;  ;0;0;0;0;0;0;0
     575  34;     575  34 02;1053;1143;50;1; 1502;  ;0;0;0;0;0;0;0
     575  39;     575  39 02;1529;1559;30;1; 1503;  ;0;0;0;0;0;0;0
     575  48;     575  48 04; 841; 927;96;2; 1503;  ;0;0;0;0;0;0;0
     575  58;     575  58 02;1300;1356;96;2; 1502;  ;0;0;0;0;0;0;0
     575  73;     575  73 02;1627;1734;67;1; 1502;  ;2;0;0;0;1;0;0
     575  78;     575  78 05;1353;1431;38;1; 1502;  ;2;0;0;0;0;0;0
     575  87;     575  87 01;1305;1332;27;1; 1503;  ;0;0;0;0;0;0;0
     575  92;     575  92 02;1330;1439;69;1; 1503;  ;0;0;0;0;0;0;0
     575 112;     575 112 02;1758;1919;81;1; 1501;  ;0;0;0;0;0;0;0
     575 117;     575 117 02;1343;1435;52;1; 1503;  ;0;0;0;0;0;0;0
     575 117;     575 117 06;1449;1527;38;1; 1503;  ;0;0;0;0;0;0;0
     575 122;     575 122 02;1303;1401;58;1; 1501;  ;0;0;0;0;0;0;0
     575 127;     575 127 02; 926; 955;29;1; 1501;  ;0;0;0;0;0;0;0
     576  23;     576  23 04;1351;1457;66;1; 1602;  ;0;0;0;0;0;0;0
     576  28;     576  28 04;1707;1826;79;1; 1603;  ;0;0;0;0;0;0;0
     576  33;     576  33 04;1140;1211;31;1; 1603;  ;0;0;0;0;0;0;0
     576  47;     576  47 02;1111;1155;44;1; 1601;  ;0;0;0;0;0;0;0
     576  47;     576  47 05;1016;1106;50;1; 1603;  ;0;0;0;0;0;0;0
     576  51;     576  51 02;1506;1515;96;2; 1601;  ;1;2;0;0;1;0;0
     576  56;     576  56 03; 836; 935;59;1; 1602;  ;0;0;0;0;0;0;0
     576  70;     576  70 02;1029;1120;51;1; 1602;  ;0;0;0;0;0;0;0
     576  70;     576  70 03;1159;1205;96;2; 1602;  ;0;0;0;0;0;0;0
     576  84;     576  84 01;1742;1831;49;1; 1601;  ;1;0;0;0;1;1;0
     576  84;     576  84 05;1201;1227;26;1; 1601;  ;0;0;0;1;1;0;1
     576  84;     576  84 06;1624;1642;18;1; 1601;  ;0;0;0;0;0;0;0
     576  94;     576  94 03;1519;1537;18;1; 1601;  ;0;0;0;1;1;1;1
     576  98;     576  98 02;1553;1711;96;2; 1603;  ;0;0;0;0;0;0;0
     576  98;     576  98 03; 901; 931;30;1; 1603;  ;0;0;0;0;0;0;0
     576 112;     576 112 05;1429;1628;95;1; 1602;  ;0;0;0;0;0;0;0
     577   7;     577   7 04;1556;1638;42;1; 1502;  ;0;0;0;0;0;0;0
     577  15;     577  15 02; 942;1129;95;1; 1501;  ;0;0;0;0;0;0;0
     577  23;     577  23 01;1347;1458;71;1; 1501;  ;0;0;0;0;0;0;0
     577  31;     577  31 01;1117;1201;96;2; 1501;  ;0;0;0;0;0;0;0
     577  31;     577  31 02;1422;1503;41;1; 1501;  ;0;0;0;0;0;0;0
     577  35;     577  35 02;1304;1417;73;1; 1502;  ;0;0;0;0;0;0;0
     577  39;     577  39 01;1529;1620;51;1; 1502;  ;0;0;0;0;0;0;0
     577  43;     577  43 03;1212;1307;55;1; 1502;  ;0;0;0;0;0;0;0
     577  47;     577  47 02; 939;1115;95;1; 1501;  ;0;0;0;0;0;0;0
     577  59;     577  59 02;1352;1449;96;2; 1502;  ;0;0;0;0;0;0;0
     577  75;     577  75 02;1252;1321;29;1; 1503;  ;0;0;0;0;0;0;0
     577  83;     577  83 02;1129;1241;72;1; 1503;  ;0;0;0;0;0;0;0
     577  91;     577  91 02;1500;1546;96;2; 1503;  ;0;0;0;0;0;0;0
     577  91;     577  91 04;1818;1848;96;2; 1503;  ;0;0;0;0;0;0;0
     5771063;     5771063 02;1325;1440;75;1; 1503;  ;0;0;0;0;0;0;0
     578   4;     578   4 01;1740;1821;41;1; 1601;  ;0;0;0;0;0;0;0
     578   4;     578   4 02;1829;1851;22;1; 1601;  ;0;0;0;0;0;0;0
     578  12;     578  12 07;1341;1432;51;1; 1601;  ;0;0;0;0;1;0;0
     578  19;     578  19 02; 928; 959;96;3; 1601;  ;0;0;0;0;0;0;0
     578  48;     578  48 03;1825;1848;23;1; 1601;  ;0;0;0;0;0;0;0
     578  55;     578  55 02; 801; 821;96;2; 1601;  ;0;0;0;0;0;0;0
     578  63;     578  63 02;1632;1722;50;1; 1602;  ;0;0;0;0;0;0;0
     578  77;     578  77 02;1427;1528;61;1; 1603;  ;0;0;0;0;0;0;0
     578  92;     578  92 02; 923;1008;45;1; 1602;  ;0;0;0;0;0;0;0
     578  99;     578  99 04;1729;1827;96;2; 1603;  ;0;0;0;0;0;0;0
     578  99;     578  99 05;1209;1318;69;1; 1603;  ;0;0;0;0;0;0;0
     578 106;     578 106 02;1220;1253;96;2; 1602;  ;0;0;0;0;0;0;0
     578 106;     578 106 04;1852;1924;32;1; 1602;  ;0;0;0;0;0;0;0
     578 106;     578 106 05;1304;1345;41;1; 1602;  ;0;0;0;0;0;0;0
     578 128;     578 128 02;1011;1132;81;1; 1603;  ;0;0;0;0;0;0;0
     578 135;     578 135 02; 730; 829;59;1; 1603;  ;0;0;0;0;0;0;0
     578 143;     578 143 02;1618;1711;53;1; 1603;  ;0;0;0;0;0;0;0
     578 150;     578 150 01;1259;1339;40;1; 1602;  ;0;0;0;0;0;0;0
     578 157;     578 157 01; 832; 933;61;1; 1603;  ;0;0;0;0;0;0;0
     578 164;     578 164 01;1159;1248;49;1; 1602;  ;0;0;0;0;0;0;0
     578 172;     578 172 04;1404;1458;96;2; 1603;  ;0;0;0;0;0;0;0
     578 172;     578 172 08;1241;1258;17;1; 1601;  ;0;0;0;0;0;0;1
     578 172;     578 172 11;1307;1409;62;1; 1601;  ;0;0;0;0;0;0;0
     578 179;     578 179 04;1031;1052;21;1; 1601;  ;0;0;0;0;0;0;0
     578 179;     578 179 05;1106;1122;16;1; 1601;  ;0;0;0;0;0;0;0
     578 186;     578 186 02; 730; 759;29;1; 1601;  ;0;0;0;0;0;0;0
     578 186;     578 186 05;1527;1541;14;1; 1601;  ;0;0;0;0;0;0;0
     579   2;     579   2 01;1252;1400;68;1; 1502;  ;0;0;0;0;0;0;0
     579  22;     579  22 01;1617;1718;61;1; 1501;  ;0;0;0;0;0;0;0
     579  22;     579  22 02;1034;1135;96;2; 1501;  ;0;0;0;0;0;0;0
     579  22;     579  22 03;1522;1604;42;1; 1501;  ;0;0;0;0;0;0;0
     579  32;     579  32 02;1226;1349;83;1; 1501;  ;0;0;0;0;0;0;0
     579  47;     579  47 02;1731;1832;61;1; 1501;  ;0;0;0;0;0;0;0
     579  47;     579  47 03;1713;1743;30;1; 1503;  ;0;0;0;0;0;0;0
     579  52;     579  52 02;1336;1422;46;1; 1501;  ;0;0;0;0;0;0;0
     579  52;     579  52 07;1649;1733;44;1; 1501;  ;0;0;0;0;0;0;0
     579  62;     579  62 02;1814;1921;96;2; 1501;  ;0;0;0;0;0;0;0
     579  72;     579  72 01;1449;1538;49;1; 1502;  ;0;0;0;0;0;0;0
     579  72;     579  72 02;1541;1611;30;1; 1502;  ;0;0;0;0;0;0;0
     579  72;     579  72 04;1450;1509;19;1; 1502;  ;0;0;0;0;0;0;0
     579  77;     579  77 02;1310;1355;96;2; 1503;  ;0;0;0;0;0;0;0
     579  77;     579  77 04;1450;1540;50;1; 1503;  ;0;0;0;0;0;0;0
     579  87;     579  87 01;1138;1249;71;1; 1503;  ;0;0;0;0;0;0;0
     579  92;     579  92 02;1021;1100;39;1; 1502;  ;0;0;0;0;0;0;0
     579  97;     579  97 01;1830;1903;33;1; 1502;  ;0;0;0;0;0;0;0
     579 102;     579 102 01;1646;1730;44;1; 1502;  ;0;0;0;0;0;0;0
     579 107;     579 107 02;1022;1130;68;1; 1502;  ;0;0;0;0;0;0;0
     579 107;     579 107 03;1131;1206;35;1; 1502;  ;0;0;0;0;0;0;0
     579 107;     579 107 04; 947;1018;31;1; 1502;  ;0;0;0;0;0;0;0
     579 107;     579 107 05;1210;1255;45;1; 1502;  ;0;0;0;0;0;0;0
     579 107;     579 107 06;1304;1356;52;1; 1502;  ;0;0;0;0;0;0;0
     579 112;     579 112 01; 936;1017;41;1; 1503;  ;0;0;0;0;0;0;0
     579 117;     579 117 01;1444;1539;96;2; 1502;  ;0;0;0;0;0;0;0
     579 126;     579 126 02;1330;1354;96;2; 1503;  ;0;0;0;0;0;0;0
     579 126;     579 126 05;1406;1429;23;1; 1503;  ;0;0;0;0;0;0;0
     580   1;     580   1 03;1521;1558;96;3; 1601;  ;1;0;0;0;0;0;0
     580   1;     580   1 04; 846; 923;96;2; 1601;  ;0;0;0;0;0;0;0
     580   5;     580   5 03;1019;1042;23;1; 1601;  ;0;0;0;0;0;0;0
     580   5;     580   5 04; 936;1018;96;2; 1601;  ;0;0;0;0;0;0;0
     580   9;     580   9 01;1143;1213;30;1; 1601;  ;0;0;0;0;0;0;0
     580  13;     580  13 02;1406;1425;19;1; 1601;  ;0;0;0;0;0;0;0
     580  24;     580  24 02;1607;1701;54;1; 1602;  ;0;0;0;0;0;0;0
     580  24;     580  24 03;1729;1750;21;1; 1602;  ;0;0;0;0;0;0;0
     580  24;     580  24 04;1706;1724;18;1; 1602;  ;0;0;0;0;0;0;0
     580  32;     580  32 02;1355;1420;25;1; 1601;  ;0;0;0;0;0;0;0
     580  35;     580  35 03;1146;1219;33;1; 1602;  ;0;0;0;0;0;0;0
     580  39;     580  39 06; 953;1044;51;1; 1603;  ;0;0;0;0;0;0;0
     580  50;     580  50 02;1302;1438;95;1; 1603;  ;0;0;0;0;0;0;0
     580  54;     580  54 02;1524;1651;87;1; 1603;  ;0;0;0;0;0;0;0
     580  65;     580  65 02;1300;1629;95;1; 1603;  ;2;0;0;0;0;0;0
     580  69;     580  69 02;1135;1213;38;1; 1603;  ;0;0;0;0;0;0;0
     580  73;     580  73 02;1313;1350;37;1; 1601;  ;0;0;0;0;0;0;0
     580  77;     580  77 02;1504;1526;22;1; 1602;  ;0;0;0;0;0;0;0
     580  81;     580  81 02;1222;1251;29;1; 1603;  ;0;0;0;0;0;0;0
     580  84;     580  84 02; 928;1009;41;1; 1602;  ;0;0;0;0;0;0;0
     580  88;     580  88 02;1351;1448;57;1; 1602;  ;0;0;0;0;0;0;0
     580  92;     580  92 04;1005;1007;96;2; 1603;  ;0;0;0;0;0;0;0
     580  92;     580  92 08; 916; 952;36;1; 1602;  ;0;0;0;0;0;0;0
     581   6;     581   6 02;1816;1856;96;2; 1502;  ;0;0;0;0;0;0;0
     581  15;     581  15 02;1048;1207;79;1; 1501;  ;0;0;0;0;0;0;0
     581  20;     581  20 03;1507;1531;24;1; 1503;  ;0;0;0;0;0;0;0
     581  24;     581  24 03;1842;1927;96;2; 1502;  ;0;0;0;0;0;0;0
     581  24;     581  24 05;1347;1417;96;2; 1502;  ;0;0;0;0;0;0;0
     581  29;     581  29 03;1202;1239;37;1; 1501;  ;0;0;0;0;0;0;0
     581  38;     581  38 02;1350;1431;41;1; 1502;  ;0;0;0;0;0;0;0
     581  47;     581  47 07; 851;1013;82;1; 1502;  ;0;0;0;0;0;0;0
