MCASEID;MMTH1;MMTH2;MMTH3;MMTH4;MMTH5;MMTH6;MMTH7;MMTH8;MMTH9;MMTH10;MMTH11;MMTH12;MMTH13;MMTH14;MMTH15;MMTH16;MMTH17;MMTH18A;MMTH18B;MMTH18C;MMTH18D;MMTH18E;MMTH18F;MMTH18G;MMTH18H;MMTH18I;MMTH18J;MMTH18K;MMTH18L;MMTH18M;MMTH18N;MMTH18O;MMTH18P;MMTH18X;MMTH19;MMTH20;MMTH21;MMTH22;MMTH23;MMTH24
     379 122  1;1;1;1;1;1;1;1;0;2;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ;0;0;0;0; 6;2; 7
     380   1  2;1;1;2;1;1;1;1;1;1;2;2;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;1;0;0;11;1; 8
     380   9  2;1;1;2;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 8;1; 7
     380  16  1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 5;2; 6
     380  24  3;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 6;2; 0
     380  46  2;0;0;1;1;1;1;1;0;2;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 9;1; 5
     380  68  1;2;2;2;2;1;2;1;2;2;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 9;2;12
     380  75  1;1;1;1;1;1;2;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 6;2; 8
     380  83  1;1;2;2;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;1;1;1;0; 8;1; 9
     381  44  1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 0
     381  69  1;1;0;1;0;0;0;0;0;1;0;7;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 2
     381  82  3;1;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 4
     381  82  4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 1
     381  95  1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 1
     381 107  2;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 2
     381 145  1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0; ; ; ; ; ; ; ;0;0;0;0; 6;2; 5
     381 158  1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 2;2; 2
     382  11  3;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 9;1; 8
     382  11  4;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1; ; ; ; ; ; ; ;0;0;0;0; 6;1; 6
     382  11  5;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;1;0;0;0;0;0;0;1;1;1; ; ; ; ; ; ; ;0;0;0;0;16;1;12
     382  11  8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     382  17  1;1;1;1;1;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 5
     382  28  1;1;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 4
     382  40  1;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 5;2; 4
     382  46  1;0;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 4
     382  51  2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     382  75  3;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 1
     383  31  3;0;0;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 3
     383  31  4;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 7
     383  37  1;1;1;2;2;2;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 6;2; 9
     383  43  1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 7
     383  55  1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 0
     383  67  1;0;0;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 6;2; 3
     383  79  3;1;0;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 5;1; 5
     384   3  1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 8;2; 7
     384   5  1;2;2;2;2;2;1;2;2;2;1;1;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;1;1;1;12;1;13
     384   8  1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     384  11  1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 4
     384  14  2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 1
     384  14  3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 1
     384  19  2;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 5;2; 6
     384  22  1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 6
     384  22  3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 1
     384  24  1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 7;2; 5
     384  27  1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 8;2;10
     384  30  1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 7;2; 6
     384  30  4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 0
     384  32  1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 0
     385   1  5;1;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 3
     385  20  1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 1
     385  20  3;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0; ; ; ; ; ; ; ;0;0;0;0; 2;2; 1
     385  24  4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     385  38  1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 3
     385  38  7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     385  42  3;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 0
     385  47  1;1;0;1;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;1; 3
     385  51  1;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;1;0;0; 4;2; 1
     386   5  1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 3
     386   5 10;1;1;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ;0;0;0;0; 7;2; 4
     386   5 11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     386  19  3;1;0;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 4
     386  27  3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     386  27  5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 2;2; 0
     386  48  4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     386  63  7;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 2
     386  63  9;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 3
     386  92  2;1;1;0;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 6;2; 3
     386  92  3;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 7;1; 7
     387   1  1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 2
     387   7  1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 3
     387  18  1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 1
     387  18  3;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 2
     387  23  5;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 5;2; 1
     387  28  1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 2
     387  34  6;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 2
     387  39  1;1;0;1;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 2;2; 5
     387  55  3;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 2
     388   7  1;1;1;2;1;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 5;2; 6
     388  13  1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     388  25  1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 9;2; 8
     388  31  1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 2;2; 5
     388  37  1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 7
     388  43  3;0;0;0;0;0;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 5;2; 1
     388  55  1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 2;2; 0
     388  61  1;1;1;1;1;0;1;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 5;2; 5
     388  67  1;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 3
     389  21  1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 6
     389  32  1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0; ; ; ; ; ; ; ;0;0;0;0; 8;1; 7
     389  42  1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 3
     389  48  2;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;0; ; ; ; ; ; ; ;0;0;0;0; 8;1; 7
     389  48  3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     389  53  1;0;0;1;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 2
     389  58  1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 2
     389  63  1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 6;2; 4
     390  26  1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0;15;1;14
     390  26  6;0;0;0;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 3
     390  35  1;1;1;1;2;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 7;2; 8
     390  43  2;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 0
     390  52  1;1;1;1;1;1;1;1;1;1;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 8;2; 7
     390  52  4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 2;2; 0
     390  52 13;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 7
     390  95  1;2;1;2;2;2;2;1;2;2;1;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0;11;1;12
     391  24  2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 1
     391  30  1;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 4
     391  35  1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 1
     391  62  1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 1
     391  68  1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 1
     392   5  1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     392  18  2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     392  24  1;0;1;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 2
     392  60  1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 2;1; 3
     392  60  7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     392  66  3;0;0;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 5;2; 2
     392  78  1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 4
     393   8  1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     393   8  3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     393  16  1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 5
     393  29  1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 1
     393  29 11;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 1
     393  33  2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     393  46  1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 3
     393  50  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 1
     394   1  1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     394   1  3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     394   1  4;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 1
     394   1  5;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 0
     394   1  7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     394   4  1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 3
     394  10  2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     394  10  3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     394  13  1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     394  13  3;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 4
     394  13  4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     394  16  1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     394  16  2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     394  16  3;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 4
     394  21  1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 2;2; 2
     394  27  3;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 2;2; 1
     394  27  4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     394  36  2;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 0
     395   1  1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ;0;0;0;0; 7;2; 7
     395   1  3;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 4;2; 2
     395   1 11;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;0;0;0;1;1;1; ; ; ; ; ; ; ;0;0;0;0; 7;2; 7
     395   5  1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0; ; ; ; ; ; ; ;0;0;0;0; 5;2; 6
     395   5  7;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;1; ; ; ; ; ; ; ;0;0;0;0; 6;2; 7
     395  21  2;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;1;1;0; ; ; ; ; ; ; ;0;0;0;0; 6;2; 7
     395  33  2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     395  33  3;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0; ; ; ; ; ; ; ;0;0;0;0; 3;2; 7
     395  37  3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     396   4  3;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 5
     396   9  1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1; ; ; ; ; ; ; ;0;0;0;0; 4;2; 6
     396  14  2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ;0;0;0;0; 1;2; 0
     396  38  4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0; 0;2; 0
     396  48  1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ;0;0;0;0; 7;2; 5
